EDGES
ID, X, Y
4868, 5772, 4697, 40.4031630724, 0.0484837956869
1066, 6074, 5037, 224.429812956, 0.269315775547
8531, 8916, 10518, 55.1256951941, 0.066150834233
370, 366, 5811, 359.108603745, 0.430930324493
6579, 7439, 6766, 98.5992481633, 0.059159548898
8483, 2939, 9066, 59.719812223, 0.0716637746676
2282, 1541, 1711, 414.3719396, 0.49724632752
91, 4801, 3740, 19.6344926086, 0.0235613911303
2597, 2598, 1982, 11.0600723325, 0.013272086799
3021, 2630, 10033, 8.94383027569, 0.0107325963308
8427, 8428, 11682, 80.4521332245, 0.0965425598694
4341, 8365, 8708, 75.4942483779, 0.0905930980535
7341, 7342, 6615, 65.7354217372, 0.0788825060846
3069, 3071, 2338, 41.5912973189, 0.0499095567827
6212, 6225, 5251, 20.401107425, 0.02448132891
2008, 3726, 8983, 7.81040972036, 0.00937249166444
7478, 4257, 6805, 58.5265751253, 0.0702318901504
7673, 8745, 9911, 100.145087876, 0.120174105452
1314, 5715, 4628, 25.7887630787, 0.0309465156945
2096, 2122, 1594, 28.1969057214, 0.0338362868657
4500, 4514, 3463, 473.487975441, 0.568185570529
5, 8807, 10067, 18.8728901719, 0.0113237341031
2470, 4384, 8284, 67.250268401, 0.0807003220811
2430, 2429, 1842, 47.6781134927, 0.0572137361912
5565, 5571, 6131, 43.3965959086, 0.0520759150904
687, 689, 519, 32.2601952877, 0.0387122343453
4107, 4106, 3133, 46.3013159478, 0.0555615791373
6205, 8898, 10408, 21.4945318628, 0.0257934382354
6997, 6995, 6149, 50.5759758728, 0.0606911710473
6565, 6558, 5638, 242.541621991, 0.29104994639
4263, 4259, 3253, 10.0875864309, 0.0121051037171
7947, 7326, 9270, 91.9307044118, 0.110316845294
7295, 1395, 6562, 95.4430785003, 0.1145316942
3494, 6496, 9754, 41.3918844702, 0.0310439133527
8733, 6914, 9886, 45.2931660317, 0.027175899619
7392, 7389, 11032, 156.414499708, 0.0938486998247
934, 935, 747, 293.731967682, 0.352478361219
4929, 6041, 5006, 57.766163106, 0.0693193957273
313, 1096, 887, 43.5232645256, 0.0522279174307
2587, 3561, 8366, 32.0656463761, 0.0384787756514
9254, 6749, 11522, 181.909304183, 0.21829116502
1452, 3482, 3969, 14.5534603267, 0.017464152392
7858, 7857, 7486, 21.3667013889, 0.0256400416667
8986, 8985, 10848, 14.2129588757, 0.0170555506508
6574, 6575, 5646, 256.065796266, 0.30727895552
6650, 7953, 7693, 23.7375841696, 0.0284851010035
2208, 3337, 2528, 21.974624866, 0.0263695498392
257, 254, 6553, 62.6675075995, 0.0752010091194
2539, 2538, 1942, 28.7597410132, 0.0345116892159
2807, 2805, 6266, 41.494655432, 0.0497935865184
5073, 5074, 3991, 65.3772335137, 0.0784526802164
3422, 3421, 2594, 295.820643506, 0.354984772207
6887, 6995, 6147, 34.0837702098, 0.0409005242518
3212, 3211, 2440, 60.9479161755, 0.0731374994106
8540, 6628, 9485, 483.932151352, 0.580718581622
8361, 6396, 9490, 133.726452901, 0.160471743481
141, 142, 90, 51.2320157329, 0.0614784188795
2851, 2854, 10180, 41.1844712598, 0.0494213655118
8783, 8784, 10004, 169.273435537, 0.203128122645
2604, 2582, 1986, 45.3845466604, 0.0544614559925
1113, 1112, 903, 70.5116854668, 0.0846140225602
4559, 4552, 3514, 88.8351715257, 0.106602205831
1664, 1663, 1262, 68.0583595626, 0.0816700314752
2119, 6312, 5332, 114.87524879, 0.137850298548
2064, 2899, 2209, 38.0978136921, 0.0457173764305
4941, 4284, 5946, 48.7857786655, 0.0585429343986
6194, 6250, 11209, 157.092897898, 0.094255738739
8570, 2343, 9312, 17.4720153956, 0.0209664184748
584, 591, 442, 127.999456468, 0.153599347761
1894, 1897, 1421, 42.7594819894, 0.0513113783872
3831, 6149, 5169, 76.3512084507, 0.0916214501408
503, 500, 10031, 45.804413769, 0.0549652965228
1986, 1987, 1488, 36.9636064258, 0.0443563277109
5627, 3715, 8084, 55.1573962135, 0.0661888754563
7027, 5069, 7050, 327.103191971, 0.392523830365
7675, 7676, 7161, 4.82995859188, 0.00579595031025
1177, 1161, 1410, 131.091701382, 0.157310041658
125, 5456, 8431, 13.6701792234, 0.0164042150681
6895, 7234, 6474, 164.036751311, 0.196844101573
6622, 6623, 5691, 91.1151904003, 0.10933822848
625, 626, 460, 113.841036566, 0.13660924388
3541, 3540, 2707, 33.1819529262, 0.0398183435115
1956, 1957, 1468, 16.4085519555, 0.0196902623466
7611, 7164, 7054, 94.2103109204, 0.113052373105
4320, 950, 7556, 56.0233170927, 0.0672279805113
8600, 8599, 9410, 76.9577413563, 0.0923492896276
82, 81, 57, 62.4375558566, 0.0749250670279
8791, 8788, 10016, 113.706133526, 0.136447360231
1784, 6328, 5347, 59.9255246118, 0.0719106295342
8846, 8847, 10203, 43.803669142, 0.0525644029704
6863, 3399, 5962, 14.1145067218, 0.0169374080662
1184, 1218, 980, 152.779546363, 0.183335455635
386, 401, 279, 372.60022499, 0.447120269988
7292, 254, 6554, 60.2829044851, 0.0723394853822
2925, 2926, 2228, 55.6251663987, 0.0667501996784
7807, 4216, 7403, 96.6131983743, 0.115935838049
3200, 3191, 2433, 22.1688935053, 0.0266026722064
4069, 4075, 3116, 142.587640592, 0.17110516871
7201, 8272, 11466, 47.4786559221, 0.0569743871065
318, 5072, 3990, 20.5052271095, 0.0246062725314
1820, 1819, 1365, 88.7184192308, 0.106462103077
5741, 1291, 7993, 18.5244720391, 0.0222293664469
4859, 4858, 3793, 154.030113897, 0.184836136677
1261, 1263, 4134, 16.3375059296, 0.0196050071155
7971, 7974, 11087, 12.6045813479, 0.0151254976174
5278, 3121, 4194, 39.5584757037, 0.0474701708444
1192, 1191, 957, 22.5296294587, 0.0270355553504
5109, 422, 4032, 411.027552242, 0.49323306269
6911, 6910, 6021, 21.4259822122, 0.0257111786546
2910, 6200, 5218, 116.525535231, 0.139830642277
3533, 3534, 2700, 130.356895861, 0.156428275033
6543, 6544, 5619, 89.6583395989, 0.107590007519
5287, 5286, 4202, 10.2803344705, 0.0123364013646
926, 9124, 11275, 131.576946065, 0.157892335278
2691, 3578, 2740, 22.4783718272, 0.0269740461926
2587, 7485, 8365, 11.6249817204, 0.0139499780645
8883, 6343, 10388, 88.3493941697, 0.106019273004
3500, 6163, 5188, 57.8161837286, 0.0693794204743
4569, 4571, 3529, 205.550246509, 0.246660295811
1838, 1839, 1378, 84.1167005008, 0.100940040601
353, 352, 227, 627.81983243, 0.753383798916
6855, 3421, 5935, 153.877478974, 0.184652974769
8940, 2230, 10596, 180.121760714, 0.216146112856
3049, 7500, 6841, 35.0420576914, 0.0420504692297
2289, 2290, 1717, 65.7333289626, 0.0788799947551
3979, 3980, 3036, 134.39428993, 0.161273147916
1934, 109, 1454, 59.683281868, 0.0716199382416
7179, 4664, 10902, 74.6444301293, 0.0895733161551
679, 680, 511, 18.0521522263, 0.0216625826715
9191, 7735, 11416, 65.0152651871, 0.0780183182245
7565, 8867, 10293, 100.026890498, 0.120032268597
2247, 7250, 7579, 58.8689163454, 0.0706426996145
644, 656, 488, 73.8154340809, 0.0885785208971
1158, 1157, 931, 133.409457311, 0.160091348773
3968, 3969, 3030, 78.9794041926, 0.0947752850312
3827, 7827, 8705, 15.5901282868, 0.0187081539442
7761, 5351, 7297, 93.9604418118, 0.112752530174
3117, 3118, 2376, 124.385128336, 0.149262154003
3587, 3346, 2748, 27.4276976795, 0.0329132372154
5772, 4868, 4697, 40.4031630724, 0.0484837956869
7549, 8433, 8902, 31.7174223909, 0.0380609068691
6640, 3819, 7540, 22.9525252908, 0.0275430303489
2166, 2167, 7804, 17.0805737608, 0.020496688513
4048, 4857, 3790, 99.551639866, 0.119461967839
7652, 650, 7132, 115.851111755, 0.139021334105
6291, 6290, 5311, 18.6634000118, 0.0223960800141
1831, 1089, 1374, 191.92258937, 0.230307107244
3670, 8027, 7875, 127.315923729, 0.152779108475
2827, 2591, 8359, 17.7115404326, 0.0212538485191
2770, 2768, 2102, 146.756831353, 0.176108197624
4271, 4265, 10472, 91.1084563579, 0.109330147629
2562, 5316, 4241, 51.2989171657, 0.0615587005989
2794, 2793, 2129, 22.3121334704, 0.0267745601645
2141, 2142, 1608, 67.743119939, 0.0812917439268
3515, 9042, 11078, 148.379099893, 0.0890274599356
5036, 5035, 3957, 45.2324731516, 0.0542789677819
8810, 6970, 10083, 46.961356454, 0.0281768138724
3775, 3774, 2877, 128.166565556, 0.153799878668
6039, 6040, 4978, 42.6932172599, 0.0512318607118
7821, 7822, 7425, 102.07384405, 0.12248861286
7944, 7498, 10704, 4.52353843795, 0.00542824612554
9020, 7683, 11006, 39.6906474568, 0.0476287769482
1114, 1092, 7541, 478.735724534, 0.574482869441
5802, 5803, 4726, 73.3415959739, 0.0880099151687
6613, 7184, 6420, 66.8583959533, 0.0802300751439
5565, 5566, 4485, 13.2223485054, 0.0158668182065
8859, 8858, 10255, 37.7214297199, 0.0452657156639
8307, 6712, 8509, 52.104204245, 0.0390781531838
9218, 761, 11491, 341.842022789, 0.410210427346
7431, 3313, 11752, 96.4223000976, 0.115706760117
8358, 8357, 8645, 60.6158365753, 0.0727390038903
1108, 1114, 904, 198.104319059, 0.23772518287
3145, 7579, 8525, 48.8964310558, 0.0586757172669
7558, 7559, 6949, 11.7289087301, 0.0140746904762
6964, 6965, 6105, 137.29225997, 0.164750711964
1146, 4352, 3312, 106.965477109, 0.128358572531
7623, 7622, 7068, 42.2738575371, 0.0253643145222
1106, 1115, 905, 228.363656994, 0.274036388393
6230, 6218, 5256, 79.4826887808, 0.095379226537
1354, 1353, 1067, 42.3861970457, 0.0508634364549
1384, 1383, 1088, 37.575813261, 0.0450909759132
4428, 4445, 3391, 57.81240499, 0.069374885988
3906, 4357, 8533, 66.5175485056, 0.0798210582067
2743, 2744, 2082, 69.0110498399, 0.0828132598078
3670, 5621, 7876, 147.393148346, 0.176871778015
463, 481, 353, 415.559562022, 0.498671474427
5051, 8657, 9599, 234.75537227, 0.281706446724
827, 834, 669, 34.5790376531, 0.0414948451838
6549, 6552, 5628, 98.8345762825, 0.118601491539
8909, 6511, 10753, 10.7778476515, 0.0129334171819
130, 129, 84, 49.8973342244, 0.0598768010692
810, 815, 651, 8.75917804365, 0.0105110136524
8073, 7007, 8031, 45.2247197725, 0.054269663727
1251, 7568, 9467, 167.778375628, 0.201334050753
5912, 1587, 4818, 19.7496835417, 0.0236996202501
8906, 8958, 10718, 66.4191263128, 0.0797029515754
4110, 6884, 5991, 43.3975334213, 0.0520770401056
6915, 6794, 7845, 197.0672355, 0.2364806826
7732, 21, 7257, 18.1129346048, 0.0217355215258
6255, 6256, 5283, 12.7380139739, 0.0152856167687
2442, 2441, 1851, 87.6340682151, 0.105160881858
7487, 8142, 8333, 78.872445347, 0.0946469344164
7013, 6720, 8745, 180.648460027, 0.216778152032
1350, 1349, 1064, 81.937760454, 0.0983253125449
189, 5767, 4685, 111.471956835, 0.133766348202
4698, 4699, 3639, 94.3022974363, 0.113162756924
362, 6918, 6033, 434.205301743, 0.260523181046
7915, 6653, 9465, 44.6746124774, 0.0536095349728
1196, 5522, 4448, 71.5410252988, 0.0858492303585
1520, 1519, 1176, 75.4917584906, 0.0905901101887
4561, 9072, 11154, 465.938882155, 0.559126658586
256, 258, 165, 44.1578836246, 0.0529894603496
5613, 7480, 6819, 55.5769357716, 0.066692322926
5061, 2765, 3979, 19.4488208547, 0.0233385850257
8081, 7797, 9549, 189.831586957, 0.113898952174
3998, 3999, 7253, 101.258112351, 0.121509734822
6313, 9304, 11614, 159.234793828, 0.0796173969138
3716, 3712, 2946, 8.7910010806, 0.0105492012967
51, 7260, 6512, 327.123272744, 0.392547927293
8035, 9078, 11163, 41.2332956853, 0.0494799548223
527, 2846, 5555, 111.746449478, 0.134095739374
8412, 603, 8850, 32.6318535944, 0.0391582243132
2730, 2729, 2074, 44.7143257048, 0.0536571908457
4607, 65, 6351, 13.9212966412, 0.0167055559695
6467, 6466, 5556, 84.2949408615, 0.101153929034
3819, 3817, 2910, 56.8425907493, 0.0682111088991
1810, 986, 1357, 409.014991308, 0.49081798957
8802, 4173, 10053, 5.50848436502, 0.00661018123803
1918, 1917, 1442, 222.201404559, 0.26664168547
3118, 8948, 10655, 204.769204103, 0.245723044924
8846, 7241, 10212, 65.9499115164, 0.0791398938197
488, 489, 359, 282.382713177, 0.338859255813
2162, 4429, 7799, 15.3182097264, 0.0183818516716
8393, 6900, 8800, 9.67775283837, 0.011613303406
3141, 1735, 2390, 42.7247606511, 0.0512697127813
8765, 9057, 11120, 156.557194794, 0.187868633753
1218, 6691, 5756, 321.664734737, 0.385997681684
5346, 5360, 4284, 82.8779204642, 0.0994535045571
8931, 8930, 10582, 110.309629135, 0.132371554962
2034, 2033, 1526, 186.053105317, 0.22326372638
3801, 8539, 10785, 190.741384978, 0.228889661973
5451, 2932, 4385, 43.2852263101, 0.0519422715722
1536, 1535, 1184, 79.5740198052, 0.0954888237662
7032, 6401, 6192, 83.3175731763, 0.0999810878116
7358, 7353, 11200, 120.272359627, 0.144326831553
671, 672, 8864, 29.6921829116, 0.0356306194939
7876, 2458, 10991, 78.580872167, 0.0942970466004
2191, 8902, 10656, 111.377020101, 0.133652424121
931, 924, 745, 627.756448624, 0.753307738349
1948, 1947, 11461, 219.559117796, 0.263470941355
5813, 5735, 5355, 65.6384301425, 0.078766116171
4811, 4812, 3753, 261.339791388, 0.313607749666
4945, 4946, 3891, 199.670575598, 0.239604690717
4070, 4071, 3110, 51.3792535131, 0.0616551042158
6861, 4059, 6811, 62.2549954208, 0.0747059945049
4760, 4761, 4216, 461.288922494, 0.553546706993
7895, 8283, 8462, 57.5485409378, 0.0431614057033
6021, 6018, 4954, 41.3314045249, 0.0495976854299
5973, 8877, 11036, 45.263630139, 0.0543163561668
3930, 1752, 3012, 59.9473314886, 0.0719367977863
6733, 8728, 9858, 168.802904177, 0.202563485012
7524, 7525, 6889, 12.9252040603, 0.0155102448724
6435, 9271, 11544, 77.7017732883, 0.093242127946
1414, 5418, 10757, 61.1404634586, 0.0733685561503
7643, 1214, 7104, 110.047405959, 0.132056887151
4959, 7427, 6727, 79.2147663521, 0.0950577196226
8486, 8817, 10149, 54.3218700698, 0.0651862440838
494, 8935, 11675, 737.97465961, 0.885569591532
7627, 8155, 8113, 46.2129739456, 0.0554555687347
1819, 1820, 1365, 88.7184192308, 0.106462103077
2035, 5749, 6122, 47.2519735037, 0.0567023682045
3273, 8237, 8318, 48.4031252292, 0.0580837502751
6659, 6658, 5730, 131.04605477, 0.157255265724
1142, 4344, 9445, 70.7481320616, 0.084897758474
3187, 3216, 2443, 59.5969648152, 0.0715163577782
8359, 5755, 8660, 30.8992119641, 0.0370790543569
9049, 7312, 11229, 81.8368977792, 0.0491021386675
1581, 6879, 9726, 17.5124413245, 0.0210149295893
2984, 8677, 9670, 101.831137183, 0.12219736462
213, 221, 141, 10.4755429454, 0.0125706515345
2488, 580, 1902, 103.521051642, 0.12422526197
2848, 3536, 2704, 47.745388259, 0.0572944659108
1456, 1455, 1135, 49.8701743674, 0.0598442092409
8044, 2825, 7914, 16.7411835421, 0.0200894202505
6807, 2692, 7373, 98.7869363787, 0.118544323654
7699, 7750, 7278, 57.3642587825, 0.068837110539
6562, 7424, 6721, 115.618562833, 0.138742275399
4540, 6708, 8711, 124.810425254, 0.149772510305
2632, 6938, 6257, 139.793469565, 0.167752163478
2067, 2066, 1546, 90.2062744465, 0.108247529336
4784, 5925, 4838, 117.072502749, 0.140487003299
3817, 3819, 2910, 56.8425907493, 0.0682111088991
4869, 4868, 3801, 55.3343540628, 0.0664012248753
2023, 2052, 6190, 236.266799078, 0.283520158894
1917, 2561, 1959, 39.7042365498, 0.0476450838597
3504, 859, 9823, 36.3950889544, 0.0436741067453
8691, 8685, 9702, 33.7475500699, 0.0404970600839
7058, 7061, 6230, 12.2569327322, 0.0147083192786
339, 340, 216, 538.954134507, 0.646744961408
8645, 6333, 10365, 65.8251167868, 0.0789901401442
6281, 6171, 5303, 7.16425153108, 0.0085971018373
2040, 2039, 1529, 13.9813017992, 0.016777562159
4316, 7847, 7466, 43.0241873698, 0.0516290248437
315, 316, 201, 64.9845644729, 0.0779814773674
988, 989, 794, 120.849746244, 0.145019695493
4883, 4839, 3815, 20.0044095139, 0.0240052914167
5699, 4641, 7748, 41.8503287827, 0.0502203945393
8114, 8113, 8044, 66.8502248414, 0.0802202698096
7522, 7523, 6888, 105.501882876, 0.126602259451
1193, 1188, 958, 89.0614494789, 0.106873739375
1338, 8560, 10960, 89.3844115536, 0.107261293864
863, 864, 690, 30.4486015072, 0.0365383218086
1890, 4368, 3321, 93.9080321632, 0.112689638596
5645, 5644, 4560, 53.6734809093, 0.0644081770912
8656, 9034, 11054, 74.8310775296, 0.0897972930355
4718, 4711, 3656, 38.9975969714, 0.0467971163656
8589, 7749, 9382, 125.214470431, 0.150257364517
399, 170, 281, 196.356697386, 0.235628036863
1072, 8507, 9147, 55.6331304292, 0.0667597565151
1482, 1481, 1154, 30.0789386427, 0.0360947263712
2685, 2684, 2043, 22.408023872, 0.0268896286464
8052, 6973, 7930, 26.3593778252, 0.0158156266951
7199, 8185, 8173, 52.1108131396, 0.0625329757675
5467, 1993, 8079, 237.152196497, 0.284582635797
8288, 2799, 9675, 63.81986134, 0.0765838336081
8124, 8121, 8053, 33.6891045765, 0.0202134627459
7399, 7398, 11013, 18.8582607894, 0.0226299129473
2765, 5061, 3979, 19.4488208547, 0.0233385850257
8147, 8133, 8222, 143.464853467, 0.172157824161
4030, 4028, 3079, 121.765890644, 0.146119068773
3727, 3728, 2845, 79.8268669411, 0.0957922403293
2846, 7436, 9740, 40.0721973443, 0.0300541480082
6056, 1852, 5015, 277.497169674, 0.332996603609
8231, 121, 8291, 50.216321052, 0.0602595852624
4035, 3583, 3085, 29.3639981654, 0.0352367977985
2458, 7876, 10991, 78.580872167, 0.0942970466004
1920, 1919, 1443, 25.3608699521, 0.0304330439425
3567, 3566, 2730, 54.4402404294, 0.0653282885153
1913, 1916, 1440, 42.2755792394, 0.0507306950873
1717, 1716, 1297, 52.1748728789, 0.0626098474547
2545, 1302, 1947, 13.3006014902, 0.0159607217882
8216, 8215, 8249, 97.4430991695, 0.116931719003
5385, 5682, 4599, 118.133429077, 0.141760114893
6932, 6930, 6071, 11.6736466093, 0.0140083759311
999, 1000, 806, 139.713460591, 0.167656152709
2900, 3075, 2343, 69.8239896438, 0.0837887875725
5220, 6465, 8089, 9.76021925597, 0.0117122631072
387, 379, 11437, 263.982384028, 0.316778860834
6286, 6334, 5359, 47.9044576336, 0.0574853491603
827, 825, 659, 736.949280471, 0.884339136565
818, 820, 650, 77.542565635, 0.093051078762
1624, 1625, 1237, 52.2640584086, 0.0627168700903
3256, 8110, 8040, 36.344597948, 0.0436135175376
7665, 7852, 7474, 194.924858138, 0.233909829765
3035, 7002, 10685, 54.2466632167, 0.06509599586
4546, 4917, 3858, 131.813332027, 0.158175998432
1117, 1116, 907, 96.9047746858, 0.116285729623
8331, 8332, 8574, 21.5300031198, 0.0258360037437
881, 882, 702, 51.2028758453, 0.0614434510144
6026, 6024, 4964, 127.821332517, 0.153385599021
2304, 6432, 5528, 32.7108881113, 0.0392530657335
1030, 1031, 7195, 167.514283071, 0.201017139685
1588, 1589, 1218, 79.3161730124, 0.0951794076149
4727, 4715, 3661, 44.0008420373, 0.0528010104448
8199, 8198, 8206, 55.8415424659, 0.0670098509591
2125, 4640, 3597, 80.8227257645, 0.0969872709174
993, 989, 799, 264.528186407, 0.317433823689
656, 651, 493, 251.119012801, 0.301342815361
4565, 4570, 8784, 73.7596579735, 0.0885115895682
1386, 3812, 6649, 45.7021491317, 0.0548425789581
1822, 1821, 1367, 76.1872453857, 0.0914246944628
6653, 6657, 9464, 112.963991879, 0.135556790255
342, 349, 229, 133.101376603, 0.159721651924
4209, 8100, 8991, 109.237999707, 0.131085599648
6315, 6183, 10522, 78.3508939393, 0.0940210727272
2911, 8526, 9194, 94.6960511003, 0.11363526132
8045, 8046, 11551, 15.3320273342, 0.018398432801
816, 815, 647, 69.6342626597, 0.0835611151916
5293, 2834, 4213, 154.820625375, 0.18578475045
7069, 7068, 6238, 98.3190196124, 0.117982823535
3645, 3637, 2790, 63.847956211, 0.0766175474532
4391, 8242, 9900, 89.340975597, 0.0536045853582
7661, 2739, 10425, 135.256587988, 0.162307905586
4243, 702, 8022, 110.717683429, 0.132861220115
8708, 7901, 9777, 66.0731600519, 0.0792877920622
7111, 6819, 9377, 222.228650746, 0.266674380895
7180, 7181, 6415, 152.19766693, 0.182637200316
7066, 7065, 6235, 78.8111719025, 0.094573406283
9354, 9353, 11737, 205.836157685, 0.247003389222
1865, 9005, 10969, 26.8318411621, 0.0321982093946
3077, 3076, 2344, 145.686106506, 0.174823327807
3704, 3688, 2828, 12.1481891655, 0.0145778269986
319, 4176, 3188, 55.8708983184, 0.0670450779821
6271, 6253, 5294, 41.4900867678, 0.0497881041214
1529, 4456, 10430, 32.5518248337, 0.0390621898004
8999, 6845, 10941, 99.2238601896, 0.119068632227
4939, 4940, 3886, 266.518100618, 0.319821720742
250, 253, 160, 43.2840394166, 0.0519408472999
588, 564, 429, 220.436009192, 0.26452321103
5416, 8641, 9560, 156.671111247, 0.188005333497
7791, 7783, 7360, 51.8273142272, 0.0621927770727
1339, 1349, 1063, 30.9257907331, 0.0371109488798
8961, 4257, 10720, 80.1438091118, 0.0961725709342
154, 153, 98, 29.2434102245, 0.0350920922694
6386, 4866, 5455, 31.9643104949, 0.0383571725939
3911, 3910, 2978, 18.1624778046, 0.0217949733655
3007, 8783, 10002, 70.0716686847, 0.0840860024216
9333, 6608, 11663, 657.647213285, 0.789176655942
1091, 1090, 882, 289.253520204, 0.347104224244
4806, 5930, 5054, 211.388532971, 0.253666239565
8968, 2889, 11218, 198.975732781, 0.119385439669
6935, 7733, 11383, 59.1644269295, 0.0709973123154
3671, 3567, 6361, 84.4645223279, 0.101357426793
8564, 8563, 9300, 54.8257029594, 0.0657908435513
655, 654, 487, 4.7478837391, 0.00569746048692
906, 912, 10234, 14.4467297338, 0.0173360756805
7189, 7190, 6425, 98.7915670466, 0.118549880456
7114, 2894, 6327, 77.8931624568, 0.0467358974741
1746, 1743, 7838, 60.0290783177, 0.0720348939812
3433, 3432, 2603, 65.4991056788, 0.0785989268146
3578, 2691, 2740, 22.4783718272, 0.0269740461926
815, 810, 651, 8.75917804365, 0.0105110136524
9081, 999, 11169, 275.999910609, 0.331199892731
4507, 4522, 3473, 46.5717883514, 0.0558861460217
6203, 3870, 9583, 139.610824594, 0.167532989512
7816, 1692, 9026, 49.4944779797, 0.0593933735756
851, 850, 680, 207.744991544, 0.249293989852
3036, 8203, 8216, 20.3206280847, 0.0243847537017
1215, 3994, 3048, 40.1654135693, 0.0481984962831
2037, 4607, 6350, 272.810973205, 0.327373167846
8717, 2399, 9825, 217.83258307, 0.261399099684
6929, 7071, 6241, 138.309865542, 0.16597183865
8643, 6335, 9578, 81.8080587402, 0.0981696704882
6006, 6057, 5111, 76.2283906136, 0.0914740687363
467, 468, 343, 156.17840536, 0.187414086432
4825, 4887, 3820, 67.1339812306, 0.0805607774767
8033, 8034, 7888, 102.494696176, 0.122993635411
8990, 3250, 10897, 144.020820082, 0.172824984098
1290, 4004, 3053, 54.0408327101, 0.0648489992521
2074, 2070, 10487, 46.4495397807, 0.0557394477368
8816, 8818, 10123, 157.878829177, 0.189454595012
2756, 5389, 10617, 18.6222391613, 0.0223466869935
1144, 1143, 922, 36.8484351235, 0.0442181221482
7264, 8617, 9479, 27.5023974264, 0.0330028769116
4091, 4092, 3125, 34.5405890316, 0.0414487068379
7326, 780, 6600, 203.0981537, 0.24371778444
122, 117, 79, 114.841008737, 0.137809210484
4739, 4736, 3676, 97.0040504309, 0.116404860517
4041, 4040, 3091, 21.0673485624, 0.0252808182749
617, 690, 520, 231.328941814, 0.277594730176
2286, 2287, 1715, 130.946866324, 0.157136239589
2301, 2297, 1724, 63.6273408214, 0.0763528089856
4134, 4133, 3236, 310.820101687, 0.372984122024
594, 8407, 8840, 236.607142025, 0.28392857043
1972, 1973, 1479, 56.6925994835, 0.0680311193802
8755, 8756, 9946, 1.88321533554, 0.00225985840265
8442, 1699, 9046, 84.9481824131, 0.101937818896
628, 605, 1786, 48.7609098665, 0.0585130918398
2851, 2446, 10175, 95.5086977335, 0.11461043728
2343, 8570, 9312, 17.4720153956, 0.0209664184748
3291, 7481, 8077, 79.8968241061, 0.0958761889273
2018, 2017, 1508, 69.6912004501, 0.0836294405402
6194, 6193, 5213, 22.9975708612, 0.0275970850335
6717, 6719, 8702, 34.7584637175, 0.041710156461
7154, 6461, 6374, 158.470970552, 0.190165164663
5827, 5897, 4807, 10.7754257456, 0.0129305108947
1336, 1335, 1054, 107.339835426, 0.128807802512
7869, 8207, 8232, 23.9615036369, 0.0287538043643
3855, 3856, 2938, 31.5343384265, 0.0378412061119
3190, 1763, 2599, 36.2677567025, 0.043521308043
5482, 5483, 4412, 20.642477617, 0.0247709731404
5919, 4921, 4900, 108.981773816, 0.130778128579
2143, 2924, 2227, 34.1632986793, 0.0409959584151
9281, 1667, 11577, 40.7097404399, 0.0488516885279
8285, 6693, 8474, 15.7917098505, 0.0118437823879
459, 458, 337, 432.650534723, 0.519180641667
980, 1176, 7108, 146.467490142, 0.17576098817
6636, 6637, 5704, 56.5210812163, 0.0678252974595
7097, 8069, 8774, 204.121408239, 0.244945689887
2918, 2932, 2234, 201.604612854, 0.241925535425
2896, 2895, 2205, 9.66751777863, 0.0116010213344
5121, 5086, 4036, 79.171657176, 0.0950059886112
2946, 5279, 4195, 32.9715589562, 0.0395658707475
9011, 9010, 10986, 9.99732964348, 0.00599839778609
2188, 8947, 10637, 6.13381610417, 0.00736057932501
748, 754, 590, 70.6637399716, 0.0847964879659
2350, 3342, 6496, 83.2984768459, 0.0999581722151
1226, 4598, 8765, 354.315176737, 0.425178212085
8329, 8333, 8578, 45.5711830302, 0.0546854196363
7334, 7335, 6607, 84.4968345768, 0.101396201492
5557, 2652, 10716, 88.6453255575, 0.106374390669
3637, 3645, 2790, 63.847956211, 0.0766175474532
8967, 8964, 10739, 121.881028158, 0.14625723379
8083, 2700, 7961, 72.9537676278, 0.0437722605767
7177, 4357, 8535, 354.885758817, 0.42586291058
7601, 7272, 7031, 47.7802689709, 0.0573363227651
216, 176, 8186, 87.5171271563, 0.105020552588
7538, 6436, 6907, 274.357874369, 0.329229449243
367, 8729, 9869, 28.6951905845, 0.0344342287014
1033, 1023, 9249, 320.593772788, 0.384712527345
4777, 4776, 3713, 123.379765764, 0.148055718917
4817, 4545, 3850, 41.7900586264, 0.0501480703517
2951, 4926, 3871, 19.8338499766, 0.0238006199719
7694, 7693, 7209, 140.953387799, 0.169144065359
8814, 771, 10108, 73.1356721922, 0.0877628066306
361, 6917, 6034, 196.886482176, 0.118131889305
3697, 3696, 2823, 104.017674285, 0.124821209142
8964, 62, 10736, 149.889242466, 0.179867090959
4498, 4487, 7513, 147.116128959, 0.176539354751
2077, 226, 1572, 29.7973572654, 0.0357568287185
6116, 5994, 5103, 112.853016709, 0.135423620051
3237, 6154, 7634, 14.4585936521, 0.0173503123825
7593, 7592, 7014, 28.7838285399, 0.0345405942478
1266, 1265, 1009, 11.7994660896, 0.0141593593075
1779, 8012, 10268, 73.3793483018, 0.0880552179621
8171, 8174, 8148, 20.22331931, 0.012133991586
9151, 9152, 11337, 246.114483022, 0.295337379626
3097, 8394, 10350, 13.2046393363, 0.0158455672036
2262, 2260, 1695, 66.7494717504, 0.0800993661004
1461, 1460, 1140, 9.56640475832, 0.01147968571
4794, 4795, 3732, 56.9526434856, 0.0683431721827
